ags,credited_m2,all_roof_m2,truth_kw,pred_kw_credited_m2,pred_kw_all_roof_m2
16075124,1875.3279733120407,80849.56409999999,552.125,523.7603496663198,713.9016510029999
16075127,1343.8701349226726,80514.7478,99.045,375.3294899825532,710.945223074
16074042,1144.1225534788862,65327.5333,341.314,319.5419879611181,576.842119039
16074048,502.22397600983334,39734.9143,206.389,140.26613425978636,350.8592932689999
16075006,1328.0781121737364,66017.9292,350.495,370.9189359490028,582.9383148359999
16075016,377.54097895577644,26262.032400000004,94.37,105.44342001255879,231.89374609200001
16075031,422.3418125935857,24524.743199999997,93.14,117.95584483926254,216.55348245599995
16075056,701.3839178960502,41073.0248,93.125,195.88951442918784,362.674808984
16075074,514.0548221859035,34967.4425,300.25,143.57037128830098,308.76251727499994
16075077,6149.756972823403,194017.44539999997,738.841,1717.565624939848,1713.1740428819996
16074029,763.0530514673344,33788.8685,128.22,213.1130867443118,298.35570885499993
16074033,485.57123851552745,38868.1755,251.03,135.61519120500165,343.20598966499995
16074046,139.95471613799543,8495.169300000001,173.07500000000002,39.08795267018074,75.012344919
16074049,2540.9808602313083,89455.23150000001,443.56,709.6705444540021,789.889694145
16074052,500.23110796315626,33620.688,221.665,139.7095461430299,296.87067504
16074064,606.0781778892153,36008.2049,250.286,169.27157430267894,317.95244926699996
16074079,2408.490743001361,133226.41830000002,759.495,672.66737961285,1176.3892735890001
16074087,3862.9193628746807,64324.3024,222.70000000000002,1078.8747488572694,567.983590192
16074089,347.0461306602233,25228.7053,140.42,96.92651383209376,222.76946779899998
16074095,3206.7397411591082,50273.7854,102.91499999999999,895.6103423083273,443.917525082
16074104,348.8423388457349,25160.504800000002,100.43,97.42817681622529,222.167257384
16074114,17833.64143701707,137581.3061,695.555,4980.757716944498,1214.8429328629998
16074026,1342.1764538892655,88736.42559999999,728.23,374.85646180673297,783.5426380479998
16074063,1295.7622251413352,74005.7373,323.90500000000003,361.8934318597235,653.4706603589999
16074085,3058.4845832354804,124731.4301,883.262,854.2041592518373,1101.378527783
16071064,2568.613404472897,111975.90960000001,721.3199999999999,717.3880377352353,988.747281768
16071083,1446.5999936844553,66997.89229999999,88.88,404.0209122361315,591.5913890089998
16074011,10057.045454840663,564574.8326000001,2640.27,2808.8322250824485,4985.195771858001
16074036,454.20650860141336,32602.984900000003,125.17999999999999,126.85533578728872,287.884356667
16074113,2994.154126476163,56969.3825,107.22999999999999,836.2373059835276,503.039647475
15084282,5754.822677228704,224271.06960000002,1421.764,1607.2644255232046,1980.313544568
15084355,16915.6311083925,883101.0488,11156.117,4724.366612262941,7797.7822609039995
16071015,574.5709973356661,28910.5807,171.445,160.47193384587817,255.28042758099997
16071022,6913.863942823529,145280.0216,221.055,1930.9730605911834,1282.822590728
15084025,7229.888911059161,207817.7243,1224.411,2019.235673969713,1835.0305055689998
15084250,5685.48300608014,298410.52560000005,843.301,1587.898548768122,2634.964941048
15084285,11511.598883493501,452218.56409999996,1784.44,3215.0744521709,3993.0899210029993
15088030,3933.723369758228,185276.57429999998,1541.855,1098.6495999397753,1635.9921510689996
15088250,4721.893201892392,180547.1785,950.64,1318.7775523565263,1594.231586155
15088355,10305.478809974562,270351.7938,1019.106,2878.2171768377953,2387.206339254
15087386,26502.81563250851,1274593.0107,5232.484,7401.971378003302,11254.656284481
15088265,7587.358061216405,344944.4247,1981.316,2119.0732329171296,3045.8592701009993
15088340,2748.623941135344,141416.61239999998,826.604,767.6631805196902,1248.7086874919999
15089195,13314.551426699278,1414174.6382999998,4664.339,3718.621067962841,12487.162056188998
15089005,9480.943764932397,328130.2329,1769.34,2647.932784107969,2897.3899565069996
15089245,5010.893805286707,187879.8637,613.24,1399.4925308785243,1658.9791964709998
15089165,12289.157441530497,496295.38700000005,1856.68,3432.238781845052,4382.28826721
15089185,2691.5537503339983,151957.6962,585.145,751.7240469307824,1341.786457446
15089042,22173.87328173581,877454.8651999999,4125.5380000000005,6192.941068855994,7747.926459715998
15083361,6998.029198393667,251474.24809999997,407.89300000000003,1954.4795748193671,2220.5176107229995
15083565,4096.423319220073,178791.7902,5266.368,1144.090068824974,1578.7315074659998
15083580,6998.814621328229,229787.1628,1116.765,1954.698935590761,2029.0206475239997
15090535,106625.51771128882,3800740.3227000004,13560.066,29779.440841585852,33560.537049441
15090546,47333.7960909301,1832568.3206999998,8338.789,13219.855910235865,16181.578271780996
12070060,3270.5245390867194,162367.2026,824.055,913.4247985215299,1433.7023989579998
13076076,1700.0934314380727,67982.0037,196.12,474.81909446633927,600.281092671
13076115,2738.0161461803173,128894.7555,411.415,764.7005294667008,1138.1406910649998
13076012,2177.802680344437,85156.92349999999,313.77,608.2385105933977,751.9356345049998
13076017,5369.94323286323,137065.92990000002,446.83,1499.7714455063715,1210.2921610170001
13076100,3639.9085099956346,69428.51640000001,262.915,1016.5900477566807,613.053799812
13076161,7099.4559919242165,119395.5642,264.23,1982.8070639845143,1054.262831886
13076108,49333.01677337902,1743148.3377,4668.627,13778.218254637026,15391.999821890999
13076140,4054.3200946257916,169693.74030000003,658.597,1132.3310592280372,1498.395726849
13076025,16888.352712710952,598364.5638,1945.325,4716.748029133041,5283.559098354
13076085,7305.008211178747,279836.99679999996,699.73,2040.215743300112,2470.9606817439994
13076158,1349.0509968780398,67495.113,196.95499999999998,376.7764529180677,595.98184779
13076029,7239.41433625423,220221.0427,781.218,2021.8960299724438,1944.5518070409998
13076078,3737.777175292031,161569.4414,431.27,1043.9237872873114,1426.658167562
13074006,879.1965501368128,51359.951100000006,216.26500000000001,245.55080448771042,453.50836821300004
13076020,8697.101347380565,340161.1101,938.7909999999999,2429.013435309918,3003.622602183
13076167,2498.097033586377,109778.20390000001,250.22,697.6935205103392,969.341540437
13074057,7978.786485931562,398339.19200000004,1753.92,2228.395277655826,3517.33506536
13074091,2193.52434340058,76900.0849,377.92,612.629413868348,679.027749667
13072002,1588.2707229308562,86459.13160000001,391.59,443.5881302073588,763.434132028
13072022,5568.407691414554,237671.46429999996,675.585,1555.2005841351709,2098.6390297689995
13072074,9847.337300313146,381721.3261,1239.357,2750.262834604458,3370.599309463
13072008,5084.130512661478,193253.54510000002,1571.263,1419.946810881224,1706.428803233
09182116,11081.309490094794,98550.5312,5743.229,3094.898927488575,870.2011904959999
09182133,14731.826906285718,508258.8786,5199.619,4114.451936656538,4487.925898038
09182136,12970.688913876667,577773.0722,5049.326,3622.583706756614,5101.736227526
09184137,11436.730303974537,601795.8474,6767.899,3194.164406597048,5313.857332541999
09184121,8401.594515293986,430340.8988,6559.305,2346.4813321764573,3799.910136404
09184127,11069.75696412192,576434.1282,7609.027,3091.672422509611,5089.9133520059995
09184129,15207.27076432962,667245.6229,7701.368,4247.2386517696195,5891.778850206999
09184140,15840.702460883747,439134.35000000003,5643.338,4424.149790300222,3877.5563105
09175132,46847.1587229521,1661993.7704,18914.843,13083.942959733293,14675.404992631999
09184112,26691.42344032983,826105.4905999999,6271.79,7454.647652649717,7294.511481997999
09184118,15673.465160149082,493051.6964,3810.95,4377.442084578037,4353.646479212
09184123,20272.99452972606,839573.0737000001,6835.923,5662.044642207191,7413.430240771
09184131,42258.67444576856,1016122.4114,8068.51,11802.425185958702,8972.360892662
09175133,10479.019917714959,528013.7045999999,7062.375,2926.685472818611,4662.361011617999
09177118,12478.915671128574,518823.4721,6820.6449999999995,3485.2363577894994,4581.211258642999
09177130,12820.856458010443,670904.4174,6989.127,3580.7370001577365,5924.086005642
09177133,26486.744119278304,945405.1287,7344.214,7397.482765073237,8347.927286421
09178130,26776.737513067204,931255.289,8954.387,7478.475020024539,8222.98420187
09178156,6943.078636013028,354134.03459999996,4800.792,1939.1324322520784,3127.003525517999
09178157,12626.987029555452,585582.3026,6459.613,3526.591207484542,5170.691731958
09178115,6312.928567646773,294370.2436,3970.89,1763.1378196580672,2599.289250988
09178144,11664.910738951705,578761.9788,8390.071,3257.8929202818213,5110.468272804
09178122,10398.179305020794,543847.225,8225.905,2904.1074980992576,4802.170996749999
09273147,44266.58711065829,1663465.4921,24410.693,12363.215114135754,14688.400295242998
09273152,69228.24876829455,2070985.3553,25936.345,19334.757598496984,18286.800687298997
09273163,15957.374895816723,420804.9124999999,8031.299,4456.735234652652,3715.707377374999
09273137,8777.801899959275,344032.9959,22250.053,2451.5522926396256,3037.811353797
09373143,8591.110271759608,351557.5511,5601.915,2399.4111877997407,3104.2531762129997
09375118,18459.844477354804,737161.3383999999,10673.55,5155.649964080423,6509.134618071998
09371129,6674.655311013035,283924.4843,5075.129,1864.1644818128304,2507.053196369
09371154,18037.612960774208,657308.9101,10395.932999999999,5037.724923814628,5804.037676182999
09371111,4170.1812532308295,218994.5198,3802.309,1164.6899222148384,1933.721609834
09371151,136.29911759789732,7765.514499999998,14782.844,38.06698055391674,68.56949303499998
09371119,7316.886758796687,286268.9311,4559.7789999999995,2043.5333028643265,2527.754661613
09371156,27612.492316589873,1203801.7629,8901.983,7711.892979100385,10629.569566406999
09472121,4547.919997501714,213986.4755,1343.392,1270.1885761022536,1889.500578665
09472139,18336.22558850137,702097.4303000001,5814.388,5121.124444612547,6199.520309549001
09472198,5957.443229833173,261926.0744,1791.557,1663.8543196601067,2312.807236952
09472199,27.383599109565615,1644.9004,6935.928,7.64796539531058,14.524470531999999
09475154,35764.02931447262,1320675.1946,7472.974,9988.535747239057,11661.561968318
09475189,6421.429815417604,294681.28630000004,1458.463,1793.4411331479826,2602.035758029
09475165,7152.661691881418,295017.6614,2157.7309999999998,1997.666883925561,2605.005950162
09475113,10278.056991742342,363300.9207,2378.11,2870.5585372237183,3207.947129781
09475137,3639.992866469941,152856.16919999997,940.13,1016.6136076763897,1349.7199740359997
09475171,17309.44034487752,564986.4958,4242.73,4834.353593920842,4988.830757914
16075098,35145.55758213568,1109590.473,3257.975,9815.802777114674,9797.68387659
16075023,3119.5329313041348,47265.221999999994,86.62,871.2543523839317,417.3519102599999
16075033,1077.0169473946798,49482.3105,275.14,300.8000632378601,436.92880171499996
16075039,878.9542807046562,42892.0721,74.03,245.4831410580034,378.73699664299994
16075072,2806.660045640214,56783.0973,315.49,783.8720841468553,501.39474915899996
16075073,35927.44798641774,1152598.3338000001,4587.895,10034.176948126611,10177.443287454
16075075,377.96847215477646,25170.507899999997,70.64,105.56281458810751,222.25558475699995
16075083,1626.9703938878138,66908.6659,247.29,454.39656130892746,590.803519897
16075087,316.6814895246776,14655.394199999997,31.994999999999997,88.4459732093472,129.40713078599995
16075102,1710.0237938883345,69163.06539999999,159.196,477.59254539507293,610.7098674819999
16075119,1475.5158194199635,59719.1823,295.52,412.0968132058016,527.320379709
16074102,1304.222698528161,72934.14809999999,556.275,364.25635747193,644.0085277229998
16075051,917.5732076699762,56111.2724,166.3,256.26902117014765,495.462535292
16075121,9295.962237272139,217843.0611,714.05,2596.2692932477353,1923.5542295129999
16074007,410.65657368108054,26558.775500000003,89.913,114.69227446338898,234.513987665
16074022,382.36689859438485,22085.5845,82.61,106.79125110842574,195.015711135
16074024,620.5621367014793,29757.759700000002,179.655,173.31679915935615,262.761018151
16074056,117.90357040118359,9321.0618,6.29,32.929288177346564,82.30497569399999
16074058,313.6705231794941,20773.633,7.699999999999999,87.60504041880091,183.43117939
16074071,216.43782932448067,14593.282900000002,33.36,60.448921352034205,128.858688007
16074074,265.025021446362,20286.649400000002,138.3,74.01883823975444,179.131114202
16074094,10251.317101022925,516098.22789999994,2794.83,2863.0903531446925,4557.147352356999
16074101,535.80507888775,25850.430299999993,141.89,149.6450004825597,228.2592995489999
16074103,672.7352910452885,48104.9213,237.965,187.88823943603862,424.76645507899997
16074107,251.61538505107308,17938.2349,95.56,70.2736608909142,158.394614167
16074009,4057.737454415632,247979.4643,1745.319,1133.2854936437418,2189.658669769
16074028,555.3197124396419,42739.001,174.24,155.09524248726757,377.3853788299999
16074032,1937.127120651954,80586.5006,632.955,541.0202335268842,711.5788002979999
16074043,366.7609540073198,24536.430399999997,98.39,102.43266684470434,216.65668043199997
16074054,451.16031470947064,24599.0168,119.065,126.00456429520804,217.209318344
16074061,149.4632303044779,9739.5192,51.47,41.74358559173763,85.999954536
16074068,1395.380165389957,24912.309500000003,62.58,389.71572639176105,219.975692885
16074081,842.8194268697453,52404.7578,337.885,235.39103773045113,462.734011374
16074082,238.5658214308503,11955.1032,83.77,66.62904826742218,105.56356125599999
16074086,4649.50975153481,95297.1414,304.335,1298.561578506157,841.4737585619998
16074105,58.78822191888039,2035.6836,202.9,16.418962499724103,17.975086188
15084341,5951.007110101607,213212.6001,1011.54,1662.0567757802778,1882.667258883
16074019,3880.404105434574,156684.2728,560.258,1083.758062606822,1383.522128824
16074096,442.0304707984095,33492.73850000001,71.25,123.45469018928779,295.740880955
16074099,305.85124012731507,18037.6705,79.115,85.42119285515781,159.272630515
16074112,871.0794041328624,42081.878899999996,127.48,243.28376678026711,371.58299068699995
16074116,18552.36514909094,535464.1966,1352.858,5181.490062489608,4728.148855978
15084135,13829.751875089172,588285.7908999999,2458.783,3862.511401193655,5194.563533646999
15084150,4718.3922459683745,215011.9268,1358.588,1317.7997703765072,1898.5553136439996
15088235,24606.915947943067,1126917.6603,6571.066,6872.465555101019,9950.682940449
15088025,17627.235663823696,991862.3456,4139.219,4923.11064854932,8758.144511647999
15088365,30824.29096261937,1438929.3299,8654.023,8608.916222949963,12705.745983017
15088319,26392.99319662059,1318121.2196000002,7108.202,7371.299069884164,11639.010369068
15088216,13692.889623964604,1142694.9732,5471.728,3824.287143077074,10089.996613355997
15089030,86414.02986427296,3103924.6903000004,10808.07,24134.574400792793,27407.655015349002
15089055,31652.339141794004,1099926.6885000002,3180.479,8840.181798911646,9712.352659455
15089235,22152.36882217083,861091.8222,2733.884,6186.93508834409,7603.440790026
15089305,72565.1699845969,2892842.9913,11386.009,20266.726324998068,25543.803613178996
15086005,12148.585188283181,695276.1249,5610.783,3392.9783572356096,6139.288182867
15086055,39713.57978101218,1574981.7697000003,9419.806,11091.60569703889,13907.089026451002
15083030,12747.563203870566,451633.3968,2658.047,3560.26692720901,3987.922893744
15083440,5055.8150237224,284397.69779999997,1380.575,1412.038577975429,2511.2316715739994
15086015,72108.83872787732,2439362.7972,10333.995,20139.277568308855,21539.573499275997
15090435,7973.843959444421,270337.3675,1256.789,2227.014879433232,2387.0789550249997
15090520,19314.931452382163,811792.4028000002,2676.673,5394.467205335814,7168.126916724001
12070296,32026.05817200382,1549580.8862,8660.022,8944.557786858946,13682.799225146
12070416,168.89582527605526,166226.70889999997,815.6899999999999,47.170915041349474,1467.7818395869997
12070424,34829.80271531067,1665096.0456,6386.214,9727.615600359115,14702.798082648
13076003,1163.565851986037,69335.879,229.42,324.97230680118025,612.23581157
13076027,2237.9435531789995,97202.6457,246.44,625.0352549673628,858.2993615309999
13076098,1012.7930487197565,44591.3767,240.64000000000001,282.86297057694077,393.74185626099995
13076068,4186.366195159248,158442.3495,535.473,1169.210214646026,1399.045946085
13076126,7897.411569573834,266900.2241,1330.515,2205.6680772662758,2356.728978803
13076129,2100.5231514273505,86880.3046,210.935,586.6551109621447,767.153089618
13076035,5998.152277037536,269224.5427,1211.242,1675.2239494538132,2377.2527120409995
13076056,1815.8410005746357,77975.99830000002,264.942,507.14623305048997,688.5280649890001
13076007,1424.5787914103994,79106.7525,393.543,397.87061065301043,698.512624575
13076038,4198.695949494319,202795.35710000002,691.105,1172.6537917342685,1790.683003193
13076023,1463.364330864394,69806.48150000001,234.095,408.7030239671166,616.3912316450001
13076148,1831.1422341517698,80412.3901,146.75,511.41971457624777,710.041404583
13076011,1198.677299782039,63732.9176,164.825,334.7785830561256,562.761662408
13074046,501.1204667301181,31331.872499999998,128.375,139.95793515305468,276.660434175
13074084,14544.184421448608,404928.4803,1519.992,4062.0452670663817,3575.5184810489995
13072013,7538.250927436688,299271.9534,1046.325,2105.3581015237924,2642.571348522
13074023,4851.356173760494,172135.36130000002,355.415,1354.9352657695683,1519.955240279
13074060,577.3196095207423,33190.130300000004,178.91500000000002,161.23959374304812,293.068850549
13072014,10674.160989369822,311520.90890000004,3175.21,2981.1864227210976,2750.729625587
13072058,15415.095224779576,612242.0918,2806.838,4305.2819453286875,5406.097670594
13072060,14661.75839596543,786723.4487,3433.911,4094.8825024091843,6946.768052020999
09182119,387.88235924296265,15269.895400000001,4982.735,108.33166411296703,134.833176382
09182123,12128.124681615103,537371.1146,6847.344,3387.263942328282,4744.9869419179995
09182125,24942.12190160096,1005768.6721999999,9868.301,6966.085225898131,8880.937375525999
09182137,11625.273631569165,520433.9275,5790.664,3246.822672560952,4595.431579825
09187130,27974.485065339755,1239808.6701,18097.135,7812.99393389874,10947.510556983
09175116,4286.457299658009,228955.93579999998,3579.708,1197.1646592214852,2021.6809131139996
09175121,6354.618602838622,505801.2966,6236.493,1774.7814295867986,4466.225448978
09175124,10842.727037968976,559811.1784999999,6412.4130000000005,3028.265234434355,4943.132706154999
09175128,2590.9197957937004,180608.3183,2123.747,723.6179897672225,1594.771450589
09175131,4805.394889832863,268594.3497,3688.448,1342.09873878142,2371.688107851
09175139,11777.506452082609,553255.3113,6856.376,3289.3397770021515,4885.244398778999
09175111,14224.201285677587,481749.9913,5282.954,3972.6771770768933,4253.852423179
09175135,36254.58796688768,869874.9025000001,7821.754,10125.54387327206,7680.995389075
09175127,21216.19112238264,732307.9249,6376.897,5925.470018570247,6466.278976866999
09177131,6450.300847535396,340899.2127,4334.11,1801.5045237081608,3010.1400481409996
09177134,4095.4212413362216,210732.615,2441.075,1143.8101984927932,1860.7689904499998
09177116,54509.467501223364,524711.0375,4361.112,15223.949178416673,4633.198461124999
09178129,5945.452654987623,309918.7292,4566.981,1660.505472011493,2736.582378836
09178138,14029.536570225024,465383.3835,5082.362,3918.3092686981468,4109.335276305
09178140,5634.010068582637,290535.7594,4821.415,1573.5226720544447,2565.4307555019996
09178132,5517.425796382884,296421.8078,4202.099,1540.9618506717757,2617.404562874
09178142,6913.4016683417385,361207.02489999996,5333.699,1930.843951951164,3189.4580298669994
09178155,11785.156135562383,352842.0443,5694.254,3291.476257101218,3115.5952511689998
09273115,9965.089715251224,280460.9325,7500.14,2783.1499065725143,2476.4700339749998
09273178,13256.933357737296,380435.6619,7255.429,3702.5289174824493,3359.2468945769997
09273119,6888.624887170406,245980.24670000002,4951.551,1923.9240447378224,2172.005578361
09273172,18887.602513528214,558644.2476,11739.166,5275.118506003295,4932.828706308
09273177,17500.300541549608,305603.58290000004,4957.489,4887.658938249389,2698.4796370070003
09273111,40623.07370826698,1540610.2824,27841.578,11345.618255981884,13603.588793591998
09273121,0.4813871482375591,31.0674,1789.545,0.1344466166312679,0.27432514199999997
09273159,168334.8594378417,191747.25310000003,5346.695,47014.2428923948,1693.128244873
09375162,17469.3196217818,568983.3324,9087.172,4879.006277167438,5024.122825091999
09373134,15751.243169618936,676745.7423,4533.946,4399.164704842872,5975.664904509
09375156,7518.636920784835,370071.6635,4414.279,2099.8801056059965,3267.732788705
09371120,5256.511680755219,234805.16120000003,4539.51,1468.091147318125,2073.3295733960003
09361000,99233.98131287775,3294368.1017,29819.627,27715.058640873624,29089.270338010996
09371136,28711.287690996538,1015784.7836000001,12939.995,8018.775539218423,8969.379639188
09371144,125.42476144503641,5588.2496,4385.0960000000005,35.02988162398422,49.344243967999994
09371121,10802.127790513574,428833.031,4356.823,3016.926270612536,3786.59566373
09371126,2022.7807902659042,55553.08060000001,11876.359,564.9424469133644,490.533701698
09472138,4943.660312739781,232972.0574,1594.275,1380.7148887450935,2057.143266842
09472164,1049.5455649635348,41490.212700000004,1631.205,293.1275808386656,366.358578141
09472453,63.13637069419792,3464.5645999999992,6.3,17.633356971182536,30.592105417999992
09479166,15224.471016668489,511800.85069999995,3354.668,4252.042510245342,4519.201511680999
09475174,5248.24063373978,215755.9443,1394.16,1465.781126597183,1905.1249881689998
09475142,18684.03670112214,570182.4018999999,5113.665,5218.264610256402,5034.710608776999
09475145,4606.794880731687,178063.2244,1337.866,1286.6317422395528,1572.2982714519999
09475168,38789.11078951971,977016.3519000001,6655.602,10833.41075240496,8627.054387277001
09475184,4827.907853286197,206637.70400000003,1365.661,1348.3863843443019,1824.61092632
09464000,120300.54565156462,3630016.0329,14471.089,33598.739395025485,32053.041570506997
09475141,10255.448811008135,385742.6241,2912.064,2864.2442984264617,3406.107370803
16075014,3461.06261444446,123360.77399999999,680.825,966.6401775881932,1089.2756344199997
16075034,1049.657713104821,46374.749599999996,63.17,293.15890269304543,409.48903896799993
16075063,1583.296497182757,46055.1339,174.29,442.1988786981722,406.66683233699996
16075068,3035.719588085472,89849.05340000002,256.495,847.8461237563914,793.3671415220001
16075076,5234.651298826078,157597.599,905.113,1461.9857612491353,1391.5867991699997
16075084,720.0706047622291,30969.870100000004,127.44,201.10851920404295,273.463952983
16075109,2431.434826563155,82232.6128,374.355,679.0754327108235,726.113971024
16075019,1956.3680626403589,72592.97940000001,435.84,546.3940362148257,640.996008102
16075057,1108.3625574785492,63778.03629999999,226.735,309.554578678184,563.1600605289999
16075065,1107.704687352265,51222.4949,258.61,309.37084213061405,452.29462996699993
16075093,565.3757031417194,29722.174600000002,53.86,157.90378013045083,262.446801718
16075099,2212.303256064021,71469.9828,222.245,617.8741763861203,631.0799481239999
16075114,663.3548315912005,29237.0967,116.915,185.26837091510637,258.16356386099994
16075116,29763.86109848378,624467.2167,2695.314,8312.748766195535,5514.045523461
16074017,1402.3225414982876,62913.9004,288.36,391.65466261505674,555.5297405319999
16074045,339.1054800096926,20358.034499999998,47.89,94.70876951190704,179.76144463499998
16074047,499.2535088066287,28500.874,156.19,139.43651247460332,251.66271741999998
16074053,956.3310874616612,65131.695,379.235,267.09370941716736,575.1128668499999
16074059,2541.034813509993,56001.796600000016,461.7,709.6856130652059,494.4958639780001
16074066,1186.8502928008481,58291.988399999995,277.555,331.4754182763489,514.7182575719999
16074075,1779.9903399315394,104178.87730000001,426.35,497.1335020394796,919.899486559
16074077,1860.9805493565968,82842.5767,280.6,519.7532576298039,731.499952261
16074084,37.309875909824626,1816.3873,104.625,10.420275242854919,16.038699859
16074093,4289.633666763768,176497.48330000002,551.256,1198.0517867904528,1558.4727775390002
16074108,1154.5001221023233,28565.2761,102.855,322.4403391019579,252.23138796299997
16076068,557.3429907253862,32133.000999999993,117.64,155.66032387969312,283.7343988299999
15084335,7984.063003457978,192421.0048,1497.317,2229.8689562357786,1699.0774723839997
16074018,27237.965722091776,916882.3728,4137.557,7607.2914465230115,8096.071351823999
16074039,18202.97812743998,429379.0054,1442.692,5083.909761212712,3791.416617682
16074055,1456.4358428897438,36797.970199999996,99.19500000000001,406.7679665606765,324.92607686599996
16074067,841.3640132249911,43155.674699999996,281.34,234.98455525360777,381.0646076009999
16074073,2762.3965310421104,49005.72290000001,207.18,771.509727154751,432.720533207
15084170,2198.2062672086004,132355.1955,545.61,613.93702836869,1168.696376265
15084550,77462.93239687002,3084620.9586,13943.554,21634.622389121825,27237.203064438
15088065,6462.851386738264,353440.26490000007,4253.213,1805.0097638021298,3120.8775390670003
15002000,86794.96263571772,2648776.8718,40061.862,24240.9651145296,23388.699777993996
15082180,53669.8198477136,2071563.8286000001,8216.341,14989.443985267932,18291.908606538
15082377,70177.71543749254,2118535.1568,8636.487,19599.934144537292,18706.665434544
15089026,36964.148264092495,1185943.5609999998,5201.961,10323.716968678393,10471.881643629997
15086140,84999.26881437066,2699201.1199,12533.496,23739.44578716558,23833.945888716997
15086145,13204.99937529646,613610.7982000001,5323.159,3688.024275526548,5418.183348106
15090135,5918.808729407169,203449.1106,588.54,1653.0640900361282,1796.455646598
15090180,11485.786667506414,303039.15129999997,1048.968,3207.865358367866,2675.8357059789996
15090008,5369.063030550538,218278.9019,593.08,1499.5256138024597,1927.4027037769997
12070008,9010.724630234328,408083.53390000004,1815.7160000000001,2516.6052819781453,3603.377604337
12070348,2726.058193805484,129082.3005,960.921,761.3607929479335,1139.7967134149999
12070052,0.03677295548929919,200245.89599999998,1224.684,0.01027031873860637,1768.1712616799996
12070145,2748.555112210535,139895.6773,472.51,767.6439572892803,1235.278830559
12070028,4716.858786876061,210895.4743,767.775,1317.371490586615,1862.207038069
12070300,3093.393507960005,155787.7649,672.608,863.9538728381498,1375.605964067
13076021,2020.948811039912,104598.3167,403.485,564.430793435337,923.6031364609998
13076160,3960.0192591256646,168108.8197,635.005,1105.9937788812067,1484.4008779509998
13076168,11035.582406321431,449689.15669999993,1134.565,3082.1278102615124,3970.755253660999
13076162,3676.9635181019457,164418.1551,420.263,1026.9391409706923,1451.812309533
13076164,6109.792182305533,203263.7029,419.875,1706.4038585961123,1794.8184966069998
13076026,6513.759712244775,268671.22,936.865,1819.2279500328432,2372.3668725999996
13076072,3556.496335155498,121364.4904,548.175,993.293861445579,1071.648450232
13076128,8325.450160025463,431826.47000000003,1395.222,2325.2149751935112,3813.0277301
13072114,3301.353553434002,177602.7571,495.53499999999997,922.0350339385824,1568.2323451929997
13072009,4180.924154035614,147390.2738,445.565,1167.6903069806067,1301.4561176539999
13072050,4657.512879063968,203214.4499,784.762,1300.7967719937756,1794.383592617
13072093,16838.79891132382,838639.3441000001,4497.82,4702.90814794363,7405.185408403
13072086,2543.272207336382,121548.6952,697.639,710.3104947869781,1073.274978616
13072006,21179.719931895972,956758.3891999999,4220.978,5915.283979779226,8448.176576635999
13072083,1522.9687157318585,106687.4429,572.0699999999999,425.3499326167507,942.0501208069999
13072099,1936.1944492816956,87246.1963,343.784,540.7597477398847,770.3839133289999
13072117,1620.8966608427763,96735.9377,568.245,452.700228406779,854.1783298909999
09182114,14540.635525034235,744208.2685,7533.725,4061.054095786811,6571.359010855
09187117,24175.168663906512,946144.3993,15437.814,6751.882856142449,8354.455045819
09187122,38403.0969943151,1698950.4908999999,20330.766,10725.600959542264,15001.732834646997
09187129,12706.38422578823,569745.8171999999,11844.835000000001,3548.7660504203945,5030.855565875999
09175113,5092.636834687497,276647.0737,3753.377,1422.3225415598708,2442.793660771
09187179,13666.854382005182,600442.8483,15814.767,3817.015760350227,5301.910350488999
09175112,10475.806846145098,518415.2799,6593.858,2925.7880940598643,4577.606921517
09175114,2362.3306943467896,228794.5158,3311.344,659.7753396241148,2020.2555745139998
09175115,12189.916494442565,624310.6902999999,10837.82,3404.5217777328635,5512.663395348999
09175122,11494.570763661764,643349.2513,10475.267,3210.3186685830938,5680.773888979
09175118,8736.26841190024,375577.5592,5300.03,2439.9524047596183,3316.349847736
09175123,7675.57224821674,371368.11689999996,4585.923,2143.7105732044533,3279.1804722269994
09177119,284952.55667478294,349873.58999999997,5490.497,79584.39955370012,3089.3837996999996
09177117,58415.814992296524,2267083.9066000003,17492.407,16314.952969198495,20018.350895278003
09177135,25725.577463267284,276382.6634,4181.979,7184.896529715919,2440.458917822
09177142,208818.47138193416,283496.0194,3504.262,58320.910872260385,2503.2698513019996
09177144,8429.978211663783,424295.10860000004,5436.294,2354.408614735578,3746.525808938
09177112,11250.459226158979,338556.8482,3376.11,3142.140757273941,2989.456969606
09177113,4401.02696122425,592372.351,8129.036,1229.1628200003206,5230.64785933
09177120,5294.198974973644,545270.4103999999,9385.609,1478.616831720389,4814.737723831999
09177126,6950.459704321093,364692.4265,5333.545,1941.193890819838,3220.234125995
09177143,9172.981255422806,468094.9425,6999.405,2561.9219348270353,4133.278342275
09178143,35424.045706340694,1492846.8179999997,15379.827,9893.581725323891,13181.837402939997
09178125,4551.581986205913,222718.0259,4204.784,1271.2113329274496,1966.6001686969998
09274194,45345.797711994244,954384.931,12134.01,12664.627842982873,8427.21894073
09274165,7968.16873261151,307735.02530000004,7544.351,2225.4298453310685,2717.300273399
09274172,33271.54852320933,820638.7239999999,18233.045,9292.410787047133,7246.239932919999
